656.000000	1.139611
655.000000	0.984892
654.000000	0.864865
653.000000	0.764286
652.000000	0.680104
651.000000	0.603121
650.000000	0.549393
649.000000	0.499146
648.000000	0.452187
647.000000	0.410536
646.000000	0.381266
645.000000	0.348492
644.000000	0.329337
643.000000	0.307411
642.000000	0.285801
641.000000	0.264459
640.000000	0.255616
639.000000	0.234026
638.000000	0.215627
637.000000	0.210697
636.000000	0.198501
635.000000	0.193072
634.000000	0.184483
633.000000	0.183662
632.000000	0.178431
631.000000	0.171253
630.000000	0.164878
629.000000	0.160353
628.000000	0.158722
627.000000	0.154021
626.000000	0.146099
625.000000	0.140447
624.000000	0.141942
623.000000	0.144318
622.000000	0.144041
621.000000	0.139153
620.000000	0.136569
619.000000	0.138228
618.000000	0.137751
617.000000	0.135873
616.000000	0.128028
615.000000	0.127192
614.000000	0.137969
613.000000	0.144135
612.000000	0.141827
611.000000	0.141508
610.000000	0.142884
609.000000	0.147544
608.000000	0.158796
607.000000	0.160202
606.000000	0.162696
605.000000	0.170021
604.000000	0.177435
603.000000	0.184553
602.000000	0.192577
601.000000	0.204600
600.000000	0.211878
599.000000	0.226425
598.000000	0.241143
597.000000	0.251838
596.000000	0.264694
595.000000	0.283952
594.000000	0.301180
593.000000	0.327520
592.000000	0.355998
591.000000	0.383961
590.000000	0.421139
589.000000	0.455837
588.000000	0.503104
587.000000	0.560416
586.000000	0.624005
585.000000	0.699384
584.000000	0.785703
583.000000	0.878994
582.000000	0.999050
581.000000	1.150254
580.000000	1.323290
579.000000	1.525158
578.000000	1.769583
577.000000	2.084967
576.000000	2.475403
575.000000	2.945056
574.000000	3.531168
573.000000	4.265996
572.000000	5.195299
571.000000	6.377537
570.000000	7.869643
569.000000	9.745596
568.000000	12.029019
567.000000	14.871588
566.000000	18.277877
565.000000	22.210194
564.000000	26.621369
563.000000	31.417856
562.000000	36.428640
561.000000	41.453812
560.000000	46.240315
559.000000	50.472170
558.000000	53.987804
557.000000	56.706175
556.000000	58.720183
555.000000	60.044201
554.000000	60.902402
553.000000	61.514325
552.000000	62.043542
551.000000	62.593661
550.000000	63.237629
549.000000	63.960601
548.000000	64.815622
547.000000	65.693067
546.000000	66.523336
545.000000	67.072082
544.000000	67.384880
543.000000	67.261370
542.000000	66.719834
541.000000	65.630589
540.000000	64.093513
539.000000	62.070971
538.000000	59.751712
537.000000	57.227720
536.000000	54.623791
535.000000	52.025064
534.000000	49.578238
533.000000	47.334395
532.000000	45.282134
531.000000	43.533806
530.000000	42.118818
529.000000	41.029835
528.000000	40.277986
527.000000	39.814893
526.000000	39.736152
525.000000	39.933954
524.000000	40.482938
523.000000	41.310016
522.000000	42.502009
521.000000	43.951801
520.000000	45.742104
519.000000	47.765001
518.000000	50.041716
517.000000	52.491833
516.000000	55.056122
515.000000	57.684846
514.000000	60.258880
513.000000	62.674111
512.000000	64.878290
511.000000	66.773521
510.000000	68.318035
509.000000	69.431054
508.000000	70.139224
507.000000	70.406432
506.000000	70.416946
505.000000	70.144445
504.000000	69.767415
503.000000	69.269014
502.000000	68.955978
501.000000	68.731880
500.000000	68.743599
499.000000	69.020655
498.000000	69.622988
497.000000	70.500314
496.000000	71.625250
495.000000	72.913216
494.000000	74.257954
493.000000	75.550369
492.000000	76.662506
491.000000	77.365483
490.000000	77.538531
489.000000	76.991919
488.000000	75.769825
487.000000	73.796654
486.000000	71.203674
485.000000	68.090745
484.000000	64.606615
483.000000	61.060101
482.000000	57.505327
481.000000	54.216572
480.000000	51.222180
479.000000	48.636506
478.000000	46.463461
477.000000	44.787728
476.000000	43.522854
475.000000	42.781029
474.000000	42.392668
473.000000	42.532558
472.000000	43.043130
471.000000	44.089181
470.000000	45.518771
469.000000	47.391554
468.000000	49.594807
467.000000	52.272591
466.000000	55.122837
465.000000	58.202597
464.000000	61.256419
463.000000	64.295864
462.000000	66.819978
461.000000	69.024181
460.000000	70.378485
459.000000	71.166520
458.000000	71.110980
457.000000	70.585911
456.000000	69.448683
455.000000	68.261767
454.000000	66.917153
453.000000	65.894575
452.000000	64.987746
451.000000	64.704425
450.000000	64.647189
449.000000	65.339207
448.000000	66.279501
447.000000	67.872198
446.000000	69.517260
445.000000	71.475298
444.000000	73.134201
443.000000	74.646466
442.000000	75.484646
441.000000	75.824317
440.000000	75.248656
439.000000	74.099341
438.000000	72.256525
437.000000	70.146109
436.000000	67.837132
435.000000	65.788484
434.000000	63.943033
433.000000	62.663064
432.000000	61.991797
431.000000	61.978755
430.000000	62.646746
429.000000	64.021993
428.000000	65.905734
427.000000	68.092919
426.000000	70.385984
425.000000	72.305054
424.000000	73.675652
423.000000	73.977977
422.000000	73.377551
421.000000	71.508203
420.000000	68.797480
419.000000	65.394667
418.000000	61.998502
417.000000	58.758516
416.000000	56.116069
415.000000	54.198178
414.000000	53.147930
413.000000	52.973638
412.000000	53.762094
411.000000	55.350884
410.000000	57.654823
409.000000	60.354200
408.000000	63.027810
407.000000	65.232070
406.000000	66.628002
405.000000	66.824821
404.000000	65.962451
403.000000	64.143228
402.000000	61.907545
401.000000	59.755807
400.000000	58.238866
399.000000	57.686481
398.000000	58.217588
397.000000	59.586812
396.000000	61.184590
395.000000	62.080422
394.000000	61.304433
393.000000	58.118154
392.000000	52.419318
391.000000	44.923468
390.000000	36.926195
389.000000	29.571447
388.000000	23.604441
387.000000	19.173130
386.000000	16.136857
385.000000	14.228246
384.000000	13.240310
383.000000	13.101368
382.000000	13.861707
381.000000	15.757127
380.000000	19.071600
379.000000	23.944574
378.000000	30.411529
377.000000	36.910300
376.000000	39.339914
375.000000	38.651318
374.000000	35.529907
373.000000	31.605922
372.000000	28.527077
371.000000	26.922350
370.000000	25.989938
369.000000	24.153083
368.000000	20.498318
367.000000	15.350752
366.000000	10.047881
365.000000	5.868106
364.000000	3.159957
363.000000	1.688119
362.000000	0.958293
361.000000	0.588287
360.000000	0.380078
359.000000	0.259968
358.000000	0.200315
357.000000	0.153389
356.000000	0.119556
355.000000	0.098823
354.000000	0.093855
353.000000	0.074563
352.000000	0.065630
351.000000	0.080510
350.000000	0.085338
349.000000	0.088254
348.000000	0.097713
347.000000	0.114802
346.000000	0.145159
345.000000	0.184552
344.000000	0.219033
343.000000	0.261712
342.000000	0.309353
341.000000	0.345755
340.000000	0.365234
339.000000	0.354433
338.000000	0.332454
337.000000	0.296586
336.000000	0.246035
335.000000	0.207210
334.000000	0.172602
333.000000	0.142757
332.000000	0.108713
331.000000	0.078673
330.000000	0.051946
329.000000	0.027212
328.000000	0.009452
327.000000	-0.015063
326.000000	-0.014232
325.000000	-0.003945
324.000000	-0.000726
323.000000	0.002594
322.000000	0.001141
321.000000	-0.015249
320.000000	-0.021150
319.000000	-0.017002
318.000000	-0.014694
317.000000	-0.008159
316.000000	-0.010566
315.000000	-0.009623
314.000000	-0.005542
313.000000	-0.019860
312.000000	-0.016405
311.000000	-0.005118
310.000000	-0.010763
309.000000	-0.010237
308.000000	-0.004386
307.000000	-0.012220
306.000000	-0.010751
305.000000	-0.004071
304.000000	-0.014614
303.000000	-0.014920
302.000000	-0.013145
301.000000	-0.007719
300.000000	-0.004067
